game_id,season,type,date_time,away_team_id,home_team_id,away_goals,home_goals,venue,venue_link
2015030214,20152016,Postseason,5/6/16,14,2,2,1,Centruy Link Field,/api/v1/venues/null
2013021162,20132014,Regular Season,4/5/14,15,2,3,3,Centruy Link Field,/api/v1/venues/null
2013020160,20132014,Regular Season,10/26/13,4,2,3,2,Centruy Link Field,/api/v1/venues/null
2013021113,20132014,Regular Season,3/29/14,1,2,1,1,Centruy Link Field,/api/v1/venues/null
2013020512,20132014,Regular Season,12/18/13,14,2,2,2,Centruy Link Field,/api/v1/venues/null
2013020176,20132014,Regular Season,10/29/13,3,2,3,2,Centruy Link Field,/api/v1/venues/null
2012020006,20122013,Regular Season,1/20/13,1,2,2,1,Centruy Link Field,/api/v1/venues/null
2013020382,20132014,Regular Season,11/29/13,17,2,3,0,Centruy Link Field,/api/v1/venues/null
2012020564,20122013,Regular Season,4/6/13,14,2,2,2,Centruy Link Field,/api/v1/venues/null
2013020204,20132014,Regular Season,11/2/13,6,2,1,3,Centruy Link Field,/api/v1/venues/null
2014020838,20142015,Regular Season,2/17/15,3,2,4,3,Centruy Link Field,/api/v1/venues/null
2014020711,20142015,Regular Season,1/30/15,6,2,3,2,Centruy Link Field,/api/v1/venues/null
2014020505,20142015,Regular Season,12/24/14,8,2,3,1,Centruy Link Field,/api/v1/venues/null
2014020363,20142015,Regular Season,12/3/14,9,2,2,3,Centruy Link Field,/api/v1/venues/null
2014020299,20142015,Regular Season,11/23/14,5,2,1,2,Centruy Link Field,/api/v1/venues/null
2014020925,20142015,Regular Season,2/28/15,12,2,3,3,Centruy Link Field,/api/v1/venues/null
2014020654,20142015,Regular Season,1/17/15,5,2,3,4,Centruy Link Field,/api/v1/venues/null
2014021090,20142015,Regular Season,3/24/15,30,2,1,1,Centruy Link Field,/api/v1/venues/null
2014020697,20142015,Regular Season,1/28/15,3,2,1,2,Centruy Link Field,/api/v1/venues/null
2014020050,20142015,Regular Season,10/16/14,28,2,3,3,Centruy Link Field,/api/v1/venues/null
2014020809,20142015,Regular Season,2/13/15,10,2,2,3,Centruy Link Field,/api/v1/venues/null
2014020918,20142015,Regular Season,2/28/15,20,2,1,2,Centruy Link Field,/api/v1/venues/null
2014020110,20142015,Regular Season,10/25/14,25,2,3,5,Centruy Link Field,/api/v1/venues/null
2014021117,20142015,Regular Season,3/28/15,24,2,3,2,Centruy Link Field,/api/v1/venues/null
2014020269,20142015,Regular Season,11/19/14,14,2,2,3,Centruy Link Field,/api/v1/venues/null
2015020454,20152016,Regular Season,12/16/15,13,2,3,1,Centruy Link Field,/api/v1/venues/null
2015020071,20152016,Regular Season,10/17/15,28,2,3,4,Centruy Link Field,/api/v1/venues/null
2017020531,20172018,Regular Season,12/22/17,24,2,3,2,Centruy Link Field,/api/v1/venues/null
2016020030,20162017,Regular Season,10/16/16,24,2,2,3,Centruy Link Field,/api/v1/venues/null
2016021111,20162017,Regular Season,3/25/17,6,2,2,1,Centruy Link Field,/api/v1/venues/null
2015020050,20152016,Regular Season,10/15/15,18,2,3,2,Centruy Link Field,/api/v1/venues/null
2016020078,20162017,Regular Season,10/23/16,30,2,3,4,Centruy Link Field,/api/v1/venues/null
2017021200,20172018,Regular Season,3/30/18,10,2,3,2,Centruy Link Field,/api/v1/venues/null
2013020544,20132014,Regular Season,12/22/13,24,2,3,3,Centruy Link Field,/api/v1/venues/null
2013020264,20132014,Regular Season,11/13/13,18,2,1,3,Centruy Link Field,/api/v1/venues/null
2013021066,20132014,Regular Season,3/23/14,29,2,0,2,Centruy Link Field,/api/v1/venues/null
2012020173,20122013,Regular Season,2/12/13,12,2,4,2,Centruy Link Field,/api/v1/venues/null
2012020582,20122013,Regular Season,4/9/13,4,2,1,2,Centruy Link Field,/api/v1/venues/null
2013020740,20132014,Regular Season,1/20/14,4,2,3,3,Centruy Link Field,/api/v1/venues/null
2013020632,20132014,Regular Season,1/5/14,12,2,3,2,Centruy Link Field,/api/v1/venues/null
2013020278,20132014,Regular Season,11/15/13,26,2,3,2,Centruy Link Field,/api/v1/venues/null
2013021181,20132014,Regular Season,4/8/14,9,2,2,1,Centruy Link Field,/api/v1/venues/null
2013020856,20132014,Regular Season,2/7/14,20,2,2,2,Centruy Link Field,/api/v1/venues/null
2013020775,20132014,Regular Season,1/25/14,19,2,3,3,Centruy Link Field,/api/v1/venues/null
2013020117,20132014,Regular Season,10/19/13,12,2,2,3,Centruy Link Field,/api/v1/venues/null
2012020021,20122013,Regular Season,1/21/13,14,2,3,2,Centruy Link Field,/api/v1/venues/null
2013020130,20132014,Regular Season,10/22/13,23,2,3,2,Centruy Link Field,/api/v1/venues/null
2012020430,20122013,Regular Season,3/19/13,9,2,3,3,Centruy Link Field,/api/v1/venues/null
2013020297,20132014,Regular Season,11/17/13,17,2,2,2,Centruy Link Field,/api/v1/venues/null
2012020312,20122013,Regular Season,3/3/13,9,2,2,2,Centruy Link Field,/api/v1/venues/null
2012020207,20122013,Regular Season,2/17/13,1,2,1,3,Centruy Link Field,/api/v1/venues/null
2012020289,20122013,Regular Season,3/1/13,10,2,3,2,Centruy Link Field,/api/v1/venues/null
2013021131,20132014,Regular Season,4/1/14,13,2,2,2,Centruy Link Field,/api/v1/venues/null
2012020465,20122013,Regular Season,3/24/13,13,2,0,3,Centruy Link Field,/api/v1/venues/null
2013020789,20132014,Regular Season,1/28/14,6,2,4,3,Centruy Link Field,/api/v1/venues/null
2013020397,20132014,Regular Season,12/1/13,15,2,3,2,Centruy Link Field,/api/v1/venues/null
2013020367,20132014,Regular Season,11/28/13,52,2,3,2,Centruy Link Field,/api/v1/venues/null
2012020532,20122013,Regular Season,4/2/13,52,2,2,3,Centruy Link Field,/api/v1/venues/null
2012020444,20122013,Regular Season,3/21/13,8,2,3,2,Centruy Link Field,/api/v1/venues/null
2013020083,20132014,Regular Season,10/15/13,7,2,3,3,Centruy Link Field,/api/v1/venues/null
2012020265,20122013,Regular Season,2/25/13,12,2,2,2,Centruy Link Field,/api/v1/venues/null
2013020493,20132014,Regular Season,12/15/13,8,2,1,0,Centruy Link Field,/api/v1/venues/null
2012020129,20122013,Regular Season,2/6/13,5,2,2,2,Centruy Link Field,/api/v1/venues/null
2013020613,20132014,Regular Season,1/3/14,16,2,2,3,Centruy Link Field,/api/v1/venues/null
2013020996,20132014,Regular Season,3/14/14,28,2,2,3,Centruy Link Field,/api/v1/venues/null
2012020452,20122013,Regular Season,3/22/13,5,2,2,2,Centruy Link Field,/api/v1/venues/null
2013020024,20132014,Regular Season,10/5/13,29,2,2,2,Centruy Link Field,/api/v1/venues/null
2012020356,20122013,Regular Season,3/9/13,15,2,2,3,Centruy Link Field,/api/v1/venues/null
2012020220,20122013,Regular Season,2/18/13,4,2,5,0,Centruy Link Field,/api/v1/venues/null
2012020325,20122013,Regular Season,3/6/13,8,2,3,4,Centruy Link Field,/api/v1/venues/null
2012020278,20122013,Regular Season,2/27/13,6,2,2,1,Centruy Link Field,/api/v1/venues/null
2013021008,20132014,Regular Season,3/15/14,7,2,1,2,Centruy Link Field,/api/v1/venues/null
2013020806,20132014,Regular Season,1/30/14,3,2,2,1,Centruy Link Field,/api/v1/venues/null
2013020878,20132014,Regular Season,2/9/14,21,2,3,2,Centruy Link Field,/api/v1/venues/null
2012020613,20122013,Regular Season,4/13/13,3,2,1,0,Centruy Link Field,/api/v1/venues/null
2012020341,20122013,Regular Season,3/8/13,3,2,2,1,Centruy Link Field,/api/v1/venues/null
2013020903,20132014,Regular Season,3/1/14,1,2,4,1,Centruy Link Field,/api/v1/venues/null
2013020914,20132014,Regular Season,3/2/14,13,2,3,3,Centruy Link Field,/api/v1/venues/null
2013020098,20132014,Regular Season,10/17/13,22,2,2,3,Centruy Link Field,/api/v1/venues/null
2013020643,20132014,Regular Season,1/7/14,25,2,3,5,Centruy Link Field,/api/v1/venues/null
2014020676,20142015,Regular Season,1/19/15,4,2,2,5,Centruy Link Field,/api/v1/venues/null
2014020484,20142015,Regular Season,12/21/14,14,2,1,3,Centruy Link Field,/api/v1/venues/null
2014020221,20142015,Regular Season,11/12/14,21,2,0,4,Centruy Link Field,/api/v1/venues/null
2014021223,20142015,Regular Season,4/11/15,29,2,2,2,Centruy Link Field,/api/v1/venues/null
2014020887,20142015,Regular Season,2/22/15,23,2,2,0,Centruy Link Field,/api/v1/venues/null
2014021023,20142015,Regular Season,3/14/15,8,2,3,1,Centruy Link Field,/api/v1/venues/null
2014020313,20142015,Regular Season,11/25/14,4,2,0,0,Centruy Link Field,/api/v1/venues/null
2014020081,20142015,Regular Season,10/21/14,10,2,3,2,Centruy Link Field,/api/v1/venues/null
2014021013,20142015,Regular Season,3/13/15,9,2,2,1,Centruy Link Field,/api/v1/venues/null
2014021173,20142015,Regular Season,4/4/15,7,2,0,3,Centruy Link Field,/api/v1/venues/null
2014020347,20142015,Regular Season,11/30/14,1,2,1,3,Centruy Link Field,/api/v1/venues/null
2014020324,20142015,Regular Season,11/27/14,15,2,2,3,Centruy Link Field,/api/v1/venues/null
2014020859,20142015,Regular Season,2/20/15,18,2,2,3,Centruy Link Field,/api/v1/venues/null
2014020397,20142015,Regular Season,12/6/14,19,2,4,2,Centruy Link Field,/api/v1/venues/null
2014020023,20142015,Regular Season,10/11/14,12,2,3,2,Centruy Link Field,/api/v1/venues/null
2014020826,20142015,Regular Season,2/15/15,29,2,3,4,Centruy Link Field,/api/v1/venues/null
2014020991,20142015,Regular Season,3/10/15,3,2,2,1,Centruy Link Field,/api/v1/venues/null
2014021103,20142015,Regular Season,3/26/15,26,2,3,2,Centruy Link Field,/api/v1/venues/null
2014020125,20142015,Regular Season,10/28/14,52,2,2,3,Centruy Link Field,/api/v1/venues/null
2014020895,20142015,Regular Season,2/25/15,53,2,1,3,Centruy Link Field,/api/v1/venues/null
2014020531,20142015,Regular Season,12/30/14,15,2,3,2,Centruy Link Field,/api/v1/venues/null
2014021130,20142015,Regular Season,3/29/15,17,2,2,3,Centruy Link Field,/api/v1/venues/null
2014020746,20142015,Regular Season,2/4/15,13,2,2,2,Centruy Link Field,/api/v1/venues/null
2015021141,20152016,Regular Season,3/29/16,12,2,1,1,Centruy Link Field,/api/v1/venues/null
2016020372,20162017,Regular Season,12/4/16,17,2,2,3,Centruy Link Field,/api/v1/venues/null
2015021033,20152016,Regular Season,3/14/16,13,2,2,3,Centruy Link Field,/api/v1/venues/null
2015020789,20152016,Regular Season,2/7/16,22,2,1,6,Centruy Link Field,/api/v1/venues/null
2016020695,20162017,Regular Season,1/22/17,26,2,2,2,Centruy Link Field,/api/v1/venues/null
2016020396,20162017,Regular Season,12/9/16,19,2,2,3,Centruy Link Field,/api/v1/venues/null
2017020518,20172018,Regular Season,12/20/17,17,2,4,3,Centruy Link Field,/api/v1/venues/null
2017020835,20172018,Regular Season,2/10/18,17,2,4,5,Centruy Link Field,/api/v1/venues/null
2015020213,20152016,Regular Season,11/8/15,6,2,2,1,Centruy Link Field,/api/v1/venues/null
2016020342,20162017,Regular Season,12/1/16,5,2,3,3,Centruy Link Field,/api/v1/venues/null
2015020137,20152016,Regular Season,10/29/15,12,2,3,2,Centruy Link Field,/api/v1/venues/null
2016021016,20162017,Regular Season,3/13/17,12,2,6,2,Centruy Link Field,/api/v1/venues/null
2015021085,20152016,Regular Season,3/21/16,4,2,2,1,Centruy Link Field,/api/v1/venues/null
2017020809,20172018,Regular Season,2/6/18,18,2,3,2,Centruy Link Field,/api/v1/venues/null
2015020290,20152016,Regular Season,11/21/15,8,2,3,3,Centruy Link Field,/api/v1/venues/null
2017020991,20172018,Regular Season,3/3/18,8,2,4,3,Centruy Link Field,/api/v1/venues/null
2017020126,20172018,Regular Season,10/24/17,53,2,3,3,Centruy Link Field,/api/v1/venues/null
2015020858,20152016,Regular Season,2/19/16,15,2,3,2,Centruy Link Field,/api/v1/venues/null
2017020544,20172018,Regular Season,12/23/17,52,2,2,3,Centruy Link Field,/api/v1/venues/null
2015020101,20152016,Regular Season,10/23/15,6,2,3,3,Centruy Link Field,/api/v1/venues/null
2017021084,20172018,Regular Season,3/15/18,15,2,5,3,Centruy Link Field,/api/v1/venues/null
2017020763,20172018,Regular Season,1/31/18,13,2,2,1,Centruy Link Field,/api/v1/venues/null
2016020620,20162017,Regular Season,1/12/17,13,2,2,1,Centruy Link Field,/api/v1/venues/null
2015020499,20152016,Regular Season,12/22/15,24,2,2,3,Centruy Link Field,/api/v1/venues/null
2017020603,20172018,Regular Season,1/3/18,6,2,3,1,Centruy Link Field,/api/v1/venues/null
2016020830,20162017,Regular Season,2/12/17,21,2,1,3,Centruy Link Field,/api/v1/venues/null
2015020746,20152016,Regular Season,2/3/16,30,2,3,3,Centruy Link Field,/api/v1/venues/null
2015021183,20152016,Regular Season,4/4/16,14,2,2,3,Centruy Link Field,/api/v1/venues/null
2016020167,20162017,Regular Season,11/5/16,22,2,3,3,Centruy Link Field,/api/v1/venues/null
2016021123,20162017,Regular Season,3/27/17,18,2,3,1,Centruy Link Field,/api/v1/venues/null
2015020725,20152016,Regular Season,1/26/16,17,2,2,2,Centruy Link Field,/api/v1/venues/null
2016020849,20162017,Regular Season,2/17/17,3,2,2,2,Centruy Link Field,/api/v1/venues/null
2017021111,20172018,Regular Season,3/18/18,12,2,2,3,Centruy Link Field,/api/v1/venues/null
2015020716,20152016,Regular Season,4/10/16,4,2,3,2,Centruy Link Field,/api/v1/venues/null
2015021167,20152016,Regular Season,4/2/16,5,2,3,0,Centruy Link Field,/api/v1/venues/null
2016020181,20162017,Regular Season,11/8/16,23,2,2,2,Centruy Link Field,/api/v1/venues/null
2015020994,20152016,Regular Season,3/9/16,5,2,1,2,Centruy Link Field,/api/v1/venues/null
2016020131,20162017,Regular Season,11/1/16,14,2,4,1,Centruy Link Field,/api/v1/venues/null
2015020319,20152016,Regular Season,11/26/15,4,2,1,3,Centruy Link Field,/api/v1/venues/null
2017020688,20172018,Regular Season,1/17/18,1,2,2,1,Centruy Link Field,/api/v1/venues/null
2016020677,20162017,Regular Season,1/20/17,25,2,0,3,Centruy Link Field,/api/v1/venues/null
2016020873,20162017,Regular Season,2/19/17,1,2,2,4,Centruy Link Field,/api/v1/venues/null
2015020634,20152016,Regular Season,1/13/16,29,2,2,3,Centruy Link Field,/api/v1/venues/null
2017020560,20172018,Regular Season,12/28/17,7,2,2,3,Centruy Link Field,/api/v1/venues/null
2015020033,20152016,Regular Season,10/12/15,52,2,2,2,Centruy Link Field,/api/v1/venues/null
2017021158,20172018,Regular Season,3/24/18,16,2,3,1,Centruy Link Field,/api/v1/venues/null
2015020601,20152016,Regular Season,1/8/16,15,2,2,1,Centruy Link Field,/api/v1/venues/null
2015020445,20152016,Regular Season,12/13/15,1,2,0,2,Centruy Link Field,/api/v1/venues/null
2016020777,20162017,Regular Season,2/5/17,12,2,3,2,Centruy Link Field,/api/v1/venues/null
2017020115,20172018,Regular Season,10/21/17,28,2,3,3,Centruy Link Field,/api/v1/venues/null
2017020628,20172018,Regular Season,1/6/18,5,2,2,0,Centruy Link Field,/api/v1/venues/null
2017020866,20172018,Regular Season,2/14/18,29,2,2,1,Centruy Link Field,/api/v1/venues/null
2015020840,20152016,Regular Season,2/15/16,17,2,1,2,Centruy Link Field,/api/v1/venues/null
2015020167,20152016,Regular Season,11/2/15,7,2,2,1,Centruy Link Field,/api/v1/venues/null
2017021121,20172018,Regular Season,3/20/18,5,2,1,2,Centruy Link Field,/api/v1/venues/null
2017020858,20172018,Regular Season,2/12/18,20,2,3,2,Centruy Link Field,/api/v1/venues/null
2016020255,20162017,Regular Season,11/19/16,5,2,3,2,Centruy Link Field,/api/v1/venues/null
2017020323,20172018,Regular Season,11/23/17,4,2,3,2,Centruy Link Field,/api/v1/venues/null
2016020505,20162017,Regular Season,12/24/16,7,2,1,3,Centruy Link Field,/api/v1/venues/null
2016021054,20162017,Regular Season,3/18/17,29,2,3,2,Centruy Link Field,/api/v1/venues/null
2016020038,20162017,Regular Season,10/18/16,28,2,3,2,Centruy Link Field,/api/v1/venues/null
2016021223,20162017,Regular Season,4/9/17,9,2,2,2,Centruy Link Field,/api/v1/venues/null
2016021151,20162017,Regular Season,3/31/17,1,2,1,2,Centruy Link Field,/api/v1/venues/null
2017021242,20172018,Regular Season,4/5/18,3,2,1,2,Centruy Link Field,/api/v1/venues/null
2016020328,20162017,Regular Season,11/29/16,20,2,1,2,Centruy Link Field,/api/v1/venues/null
2016020229,20162017,Regular Season,11/15/16,14,2,2,0,Centruy Link Field,/api/v1/venues/null
2015020579,20152016,Regular Season,1/3/16,25,2,3,4,Centruy Link Field,/api/v1/venues/null
2015020173,20152016,Regular Season,11/4/15,1,2,1,2,Centruy Link Field,/api/v1/venues/null
2016020432,20162017,Regular Season,12/14/16,15,2,2,2,Centruy Link Field,/api/v1/venues/null
2016020788,20162017,Regular Season,2/7/17,10,2,3,4,Centruy Link Field,/api/v1/venues/null
2016020518,20162017,Regular Season,12/28/16,15,2,3,2,Centruy Link Field,/api/v1/venues/null
2017021169,20172018,Regular Season,3/26/18,13,2,3,0,Centruy Link Field,/api/v1/venues/null
2016020384,20162017,Regular Season,12/7/16,3,2,2,2,Centruy Link Field,/api/v1/venues/null
2017020476,20172018,Regular Season,12/14/17,25,2,3,2,Centruy Link Field,/api/v1/venues/null
2016020062,20162017,Regular Season,10/21/16,53,2,2,3,Centruy Link Field,/api/v1/venues/null
2016020126,20162017,Regular Season,10/30/16,10,2,1,3,Centruy Link Field,/api/v1/venues/null
2016020473,20162017,Regular Season,12/19/16,9,2,4,2,Centruy Link Field,/api/v1/venues/null
2015020015,20152016,Regular Season,10/9/15,16,2,3,2,Centruy Link Field,/api/v1/venues/null
2017020389,20172018,Regular Season,12/2/17,9,2,4,3,Centruy Link Field,/api/v1/venues/null
2015020370,20152016,Regular Season,12/3/15,3,2,1,1,Centruy Link Field,/api/v1/venues/null
2015020121,20152016,Regular Season,10/26/15,20,2,0,2,Centruy Link Field,/api/v1/venues/null
2015021225,20152016,Regular Season,4/9/16,7,2,2,3,Centruy Link Field,/api/v1/venues/null
2017020460,20172018,Regular Season,12/12/17,15,2,1,3,Centruy Link Field,/api/v1/venues/null
2016020705,20162017,Regular Season,1/22/17,4,2,3,2,Centruy Link Field,/api/v1/venues/null
2017020170,20172018,Regular Season,10/30/17,54,2,3,4,Centruy Link Field,/api/v1/venues/null
2017020499,20172018,Regular Season,12/17/17,26,2,3,2,Centruy Link Field,/api/v1/venues/null
2017020368,20172018,Regular Season,11/29/17,23,2,2,3,Centruy Link Field,/api/v1/venues/null
2017020225,20172018,Regular Season,11/8/17,22,2,2,1,Centruy Link Field,/api/v1/venues/null
2017020880,20172018,Regular Season,2/16/18,3,2,0,3,Centruy Link Field,/api/v1/venues/null
2017021230,20172018,Regular Season,4/3/18,4,2,2,3,Centruy Link Field,/api/v1/venues/null
2017021136,20172018,Regular Season,3/22/18,14,2,5,4,Centruy Link Field,/api/v1/venues/null
2016020741,20162017,Regular Season,2/1/17,15,2,2,3,Centruy Link Field,/api/v1/venues/null
2016021038,20162017,Regular Season,3/16/17,52,2,2,2,Centruy Link Field,/api/v1/venues/null
2017020279,20172018,Regular Season,11/17/17,12,2,2,4,Centruy Link Field,/api/v1/venues/null
2015020384,20152016,Regular Season,12/5/15,19,2,1,1,Centruy Link Field,/api/v1/venues/null
2016020147,20162017,Regular Season,11/3/16,4,2,2,2,Centruy Link Field,/api/v1/venues/null
2016020730,20162017,Regular Season,1/27/17,8,2,1,3,Centruy Link Field,/api/v1/venues/null
2017020912,20172018,Regular Season,2/19/18,30,2,3,3,Centruy Link Field,/api/v1/venues/null
2017020798,20172018,Regular Season,2/4/18,29,2,3,2,Centruy Link Field,/api/v1/venues/null
2015020809,20152016,Regular Season,2/12/16,26,2,2,3,Centruy Link Field,/api/v1/venues/null
2017020642,20172018,Regular Season,1/7/18,1,2,2,2,Centruy Link Field,/api/v1/venues/null
2016020094,20162017,Regular Season,10/26/16,8,2,3,2,Centruy Link Field,/api/v1/venues/null
2015021153,20152016,Regular Season,3/31/16,29,2,3,2,Centruy Link Field,/api/v1/venues/null
2017020033,20172018,Regular Season,10/9/17,19,2,2,2,Centruy Link Field,/api/v1/venues/null
2016020446,20162017,Regular Season,12/16/16,16,2,3,2,Centruy Link Field,/api/v1/venues/null
2015020671,20152016,Regular Season,1/17/16,23,2,1,1,Centruy Link Field,/api/v1/venues/null
2015020261,20152016,Regular Season,11/17/15,53,2,2,3,Centruy Link Field,/api/v1/venues/null
2015020355,20152016,Regular Season,12/1/15,21,2,3,3,Centruy Link Field,/api/v1/venues/null
